feature,mean_importance
SHORTNESS OF BREATH,-0.010244358850170072
WHEEZING,-0.004411246485288861
COUGHING,-0.0008143603106739727
WHEEZING_sum_ALLERGY ,-0.0006365807917596278
ALLERGY _sum_PEER_PRESSURE,-0.00016391288561218298
COUGHING_sum_ALLERGY ,0.0001038248466414149
ALCOHOL CONSUMING_sum_ALLERGY ,0.0008054874387265765
YELLOW_FINGERS,0.0016233009948337595
ANXIETY,0.001741576628361391
SMOKING,0.002137786696267907
GENDER,0.002140188489757061
ALCOHOL CONSUMING,0.002200044532242007
CHEST PAIN_sum_PEER_PRESSURE,0.002379421489422878
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.00422235346649702
SWALLOWING DIFFICULTY_sum_COUGHING,0.00799951179656424
ALLERGY ,0.008668937593528898
SWALLOWING DIFFICULTY,0.010364873587609163
CHRONIC DISEASE,0.018770914274198674
CHEST PAIN,0.020489753714292087
PEER_PRESSURE,0.023831498970328168
AGE,0.036808121384516564
FATIGUE ,0.04461556083604896
ALLERGY _sum_YELLOW_FINGERS,0.061315408692835624
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.06442123614341547
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.20512143894910723
