feature,mean_importance
ALLERGY ,-0.0029699264224902016
SWALLOWING DIFFICULTY_sum_COUGHING,-0.0009673215949230956
SWALLOWING DIFFICULTY,-0.000750376807389222
PEER_PRESSURE,-0.0002278555301908125
COUGHING,0.000599646046306393
ALCOHOL CONSUMING,0.0015546633063125176
YELLOW_FINGERS,0.001736531215618947
WHEEZING_sum_ALLERGY ,0.002008742932272256
ALCOHOL CONSUMING_sum_ALLERGY ,0.002230059679346347
CHEST PAIN,0.0031837871095343833
WHEEZING,0.0032619317935013658
COUGHING_sum_ALLERGY ,0.0048184642370787956
GENDER,0.0066447703144995925
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.007618420577506238
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.008381048272675887
CHEST PAIN_sum_PEER_PRESSURE,0.012219020978840953
ALLERGY _sum_PEER_PRESSURE,0.018066550839346742
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.018580651404369826
ANXIETY,0.02153312741609086
SHORTNESS OF BREATH,0.026471349522835964
ALLERGY _sum_YELLOW_FINGERS,0.036156189401316846
SMOKING,0.043331454096367614
CHRONIC DISEASE,0.05925127695515351
FATIGUE ,0.07385300134122769
AGE,0.16177296553451267
