feature,mean_importance
CHEST PAIN_sum_PEER_PRESSURE,-0.0013072608880265123
ALLERGY ,-0.0005230778670205661
PEER_PRESSURE,0.0007270800351507067
SWALLOWING DIFFICULTY,0.0013453411334198363
SWALLOWING DIFFICULTY_sum_COUGHING,0.0020207000559884893
GENDER,0.0022324430357315685
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.003179074253026576
ALCOHOL CONSUMING,0.003934685307724045
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.005969770471672154
CHEST PAIN,0.00662416978503641
SMOKING,0.00704330506457092
COUGHING_sum_ALLERGY ,0.007708297250405094
WHEEZING,0.010434672403313144
ALCOHOL CONSUMING_sum_ALLERGY ,0.011472341705938777
WHEEZING_sum_ALLERGY ,0.012787887569195595
CHRONIC DISEASE,0.013120729876701848
YELLOW_FINGERS,0.013660801814212342
ANXIETY,0.013668286536523805
COUGHING,0.016248110650662347
ALLERGY _sum_YELLOW_FINGERS,0.025565864153750246
SHORTNESS OF BREATH,0.032534197059132276
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.03309538756278337
ALLERGY _sum_PEER_PRESSURE,0.035218633835818136
AGE,0.03835905921909744
FATIGUE ,0.03958011774845183
