feature,mean_importance
SMOKING,0.0002832569915938277
GENDER,0.0021465932060545255
COUGHING,0.0025428388784625167
ANXIETY,0.003803089253911096
YELLOW_FINGERS,0.004282578031207729
CHRONIC DISEASE,0.0048969567890559725
AGE,0.005013502501802736
SHORTNESS OF BREATH,0.005638779875220501
CHEST PAIN,0.013343256928689118
FATIGUE ,0.016253547444302397
WHEEZING,0.040648174900626485
SWALLOWING DIFFICULTY,0.042673879765571666
ALCOHOL CONSUMING,0.05108009169638794
PEER_PRESSURE,0.12972824091358454
ALLERGY ,0.19477040242695792
