feature,mean_importance
GENDER,0.0007269598853755666
ANXIETY,0.004013747989057343
COUGHING,0.0043049157639220795
SHORTNESS OF BREATH,0.013790005283245638
SMOKING,0.01625871209628372
YELLOW_FINGERS,0.024658170760749026
WHEEZING,0.028639636214204955
SWALLOWING DIFFICULTY,0.03834497047579241
PEER_PRESSURE,0.04619822970832898
CHEST PAIN,0.050138843448835124
CHRONIC DISEASE,0.056074706141303124
AGE,0.05626360185319653
ALCOHOL CONSUMING,0.0716555707714996
FATIGUE ,0.13067265573301928
ALLERGY ,0.17081439772730272
