feature,mean_importance
GENDER,-0.015987605979863366
ALLERGY _sum_YELLOW_FINGERS,-0.0006169917217667797
ALLERGY ,0.0
SWALLOWING DIFFICULTY,0.0014662567445612924
ALCOHOL CONSUMING,0.001690905333627768
PEER_PRESSURE,0.0022059529678532474
SMOKING,0.002372868404701414
COUGHING,0.003679601036914881
ANXIETY,0.004098039644892815
CHEST PAIN,0.004264916363237778
WHEEZING,0.004622286864124375
YELLOW_FINGERS,0.004684680125913021
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.0067448444442625875
ALCOHOL CONSUMING_sum_ALLERGY ,0.007218352865046509
SWALLOWING DIFFICULTY_sum_COUGHING,0.009537456727994467
COUGHING_sum_ALLERGY ,0.009661676609843323
CHEST PAIN_sum_PEER_PRESSURE,0.011773089127203156
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.018085122844538178
ALLERGY _sum_PEER_PRESSURE,0.020769005989488443
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.022511765866882038
CHRONIC DISEASE,0.02602102945429796
FATIGUE ,0.026995877427373426
WHEEZING_sum_ALLERGY ,0.0279168110405165
SHORTNESS OF BREATH,0.031733461409287775
AGE,0.04310455383525027
