feature,mean_importance
GENDER,-0.019839316495615898
SMOKING,-0.00609007411873497
ANXIETY,0.0007274798168810076
SHORTNESS OF BREATH,0.0127321623158974
CHEST PAIN,0.015046444198830633
YELLOW_FINGERS,0.01959231810629401
ALCOHOL CONSUMING,0.02291721595806364
WHEEZING,0.025321887276226095
SWALLOWING DIFFICULTY,0.028128390000622016
AGE,0.03391602098138604
COUGHING,0.03413309221264704
CHRONIC DISEASE,0.05473265576432305
FATIGUE ,0.06640344580662258
ALLERGY ,0.06790234899045013
PEER_PRESSURE,0.07686716620165339
