feature,mean_importance
GENDER,-0.0024652774775169805
ANXIETY,0.0009464280960995525
CHEST PAIN,0.0012656345966121168
SMOKING,0.0024077177892789987
AGE,0.010613407386871143
SHORTNESS OF BREATH,0.012227697990984934
ALCOHOL CONSUMING,0.02666141828566678
WHEEZING,0.03926186105692168
COUGHING,0.05679272823116316
YELLOW_FINGERS,0.06979058884404803
PEER_PRESSURE,0.06987781780549215
CHRONIC DISEASE,0.08027919352476376
SWALLOWING DIFFICULTY,0.08591328163259189
FATIGUE ,0.13458981155133412
ALLERGY ,0.1414942994513459
