feature,mean_importance
ANXIETY,2.3125906852239365e-05
GENDER,0.0005166007116758076
CHEST PAIN,0.00293901904781631
COUGHING,0.003821297094753351
AGE,0.005846302545199212
SMOKING,0.007117246995633636
SHORTNESS OF BREATH,0.012438333328864815
WHEEZING,0.02475780727579044
YELLOW_FINGERS,0.02923660351695224
CHRONIC DISEASE,0.052905842411013745
SWALLOWING DIFFICULTY,0.06193958060512461
PEER_PRESSURE,0.06352356871064127
ALCOHOL CONSUMING,0.07672548499921199
FATIGUE ,0.1472726980017039
ALLERGY ,0.1902002450273041
