feature,mean_importance
AGE,-0.004235442200545947
SMOKING,0.013082250982195138
ALCOHOL CONSUMING,0.02085823023220563
ANXIETY,0.0232004099977485
PEER_PRESSURE,0.03604143255066376
CHEST PAIN,0.03752201500042389
WHEEZING,0.039085093587646454
COUGHING,0.040480588551835554
YELLOW_FINGERS,0.04193211674223213
CHRONIC DISEASE,0.07942248135261651
ALLERGY ,0.08295232599579117
SWALLOWING DIFFICULTY,0.12665396008750224
GENDER,0.164248544905859
SHORTNESS OF BREATH,0.33300534866661535
FATIGUE ,0.40543283693044224
