feature,mean_importance
SMOKING,0.00237668632167361
GENDER,0.004396540153454448
AGE,0.006878468217234817
ANXIETY,0.011988580219337425
COUGHING,0.016056520894217496
FATIGUE ,0.02953247943943313
CHEST PAIN,0.03902345241758179
WHEEZING,0.04174827426185796
YELLOW_FINGERS,0.0427018886173221
SHORTNESS OF BREATH,0.045896635684612365
SWALLOWING DIFFICULTY,0.04730957369072914
PEER_PRESSURE,0.150711156689821
ALLERGY ,0.1602840249274339
ALCOHOL CONSUMING,0.2250226698153873
CHRONIC DISEASE,0.2826083217992764
