feature,mean_importance
COUGHING,0.0044910075986620505
ANXIETY,0.0047380687737896
SHORTNESS OF BREATH,0.0056665510787875075
GENDER,0.01725815802829262
SMOKING,0.02138339824534315
SWALLOWING DIFFICULTY,0.03368937173423089
CHEST PAIN,0.03492886411794039
CHRONIC DISEASE,0.05198425884580038
WHEEZING,0.05788214302329551
PEER_PRESSURE,0.06621071796103326
YELLOW_FINGERS,0.09199432594860119
AGE,0.10648000172821985
FATIGUE ,0.13026422648087352
ALCOHOL CONSUMING,0.1396743506648011
ALLERGY ,0.2654450726286598
