feature,mean_importance
SMOKING,0.004043770275744219
ANXIETY,0.007931848852381674
GENDER,0.008043075842285696
SHORTNESS OF BREATH,0.009663636087063287
AGE,0.009873100068686913
CHRONIC DISEASE,0.011105282358700019
COUGHING,0.020819726375441917
YELLOW_FINGERS,0.023936412789410944
FATIGUE ,0.032959962277488895
CHEST PAIN,0.04246930811983437
WHEEZING,0.04877883996705462
SWALLOWING DIFFICULTY,0.07085459738888056
ALCOHOL CONSUMING,0.11263143763386733
PEER_PRESSURE,0.1319581504323255
ALLERGY ,0.1401986208166829
