feature,mean_importance
SMOKING,0.0014596684576695274
CHRONIC DISEASE,0.009626744770936713
ANXIETY,0.01734213863324221
AGE,0.020816576282502296
WHEEZING,0.02797495258585264
CHEST PAIN,0.02991403569426122
SHORTNESS OF BREATH,0.03354562366236966
GENDER,0.03429160310742825
COUGHING,0.03949944070407726
YELLOW_FINGERS,0.05171528574520743
SWALLOWING DIFFICULTY,0.06439804157008402
PEER_PRESSURE,0.06491479061712303
ALCOHOL CONSUMING,0.06931684285804833
FATIGUE ,0.07014252658765457
ALLERGY ,0.12401328169375261
