feature,mean_importance
COUGHING,-0.0024556236757809907
ALLERGY ,-0.001755947262317753
ALCOHOL CONSUMING,-0.0015234649504864862
YELLOW_FINGERS,-0.0013647886611833416
SWALLOWING DIFFICULTY_sum_COUGHING,-0.0013179373965626685
PEER_PRESSURE,-0.0005194778421945406
WHEEZING_sum_ALLERGY ,-0.00029525758685402246
ALCOHOL CONSUMING_sum_ALLERGY ,0.0005227751436920642
SWALLOWING DIFFICULTY,0.0007220305456728138
WHEEZING,0.00091800042927222
GENDER,0.0016329926394023503
CHEST PAIN,0.0017253441793296464
COUGHING_sum_ALLERGY ,0.003146502375727453
ALLERGY _sum_YELLOW_FINGERS,0.003673772191405336
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.003937105641704952
CHEST PAIN_sum_PEER_PRESSURE,0.007229632467908617
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.008159723311995862
ALLERGY _sum_PEER_PRESSURE,0.009556045644672809
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.010159474503920967
ANXIETY,0.012624735030109118
FATIGUE ,0.03281547658065066
SMOKING,0.042222710596122856
CHRONIC DISEASE,0.04493864500131052
SHORTNESS OF BREATH,0.04750641086353641
AGE,0.16607058256167964
