feature,mean_importance
AGE,-0.006329215185974113
FATIGUE ,-0.0031442262095279115
SHORTNESS OF BREATH,-0.0011672068807983549
CHRONIC DISEASE,0.0
GENDER,1.1102230246251566e-17
SMOKING,1.1102230246251566e-17
ANXIETY,1.1102230246251566e-17
CHEST PAIN,1.1102230246251566e-17
COUGHING,2.2204460492503132e-17
YELLOW_FINGERS,0.004467613090937861
SWALLOWING DIFFICULTY,0.04192496737060438
WHEEZING,0.09135170087226341
ALCOHOL CONSUMING,0.09412073419924774
PEER_PRESSURE,0.1265468437911899
ALLERGY ,0.4253372175058424
