feature,mean_importance
ANXIETY,0.00012436118404288155
GENDER,0.0006146696491734494
COUGHING,0.003103676401507577
CHEST PAIN,0.003380126256383792
AGE,0.005154965983169529
SMOKING,0.007180485892023908
SHORTNESS OF BREATH,0.013892902616620595
YELLOW_FINGERS,0.02124590794949798
WHEEZING,0.030186988932307125
CHRONIC DISEASE,0.03622958168190936
SWALLOWING DIFFICULTY,0.05884253380670514
ALCOHOL CONSUMING,0.0769931689645154
PEER_PRESSURE,0.08110933240243663
FATIGUE ,0.11683507338179858
ALLERGY ,0.19818052921066237
