feature,mean_importance
SMOKING,-0.0005170011004016761
GENDER,0.004060996277714679
ANXIETY,0.006693209918409238
SHORTNESS OF BREATH,0.007274205142041168
AGE,0.007518333365835006
YELLOW_FINGERS,0.009469768697105163
COUGHING,0.010020780327957113
CHRONIC DISEASE,0.015861875057371584
CHEST PAIN,0.01792668324083512
SWALLOWING DIFFICULTY,0.032361616167681156
FATIGUE ,0.03950678946148526
ALCOHOL CONSUMING,0.07904507372002538
WHEEZING,0.08892045939105622
PEER_PRESSURE,0.13620451457735233
ALLERGY ,0.14460701995925423
