feature,mean_importance
ANXIETY,-0.0035987326322659942
SMOKING,-0.001070847648071699
CHEST PAIN,-0.00027616138841859983
GENDER,0.0006715614867037866
SHORTNESS OF BREATH,0.002683694915628143
COUGHING,0.007581440648677318
YELLOW_FINGERS,0.011115602729181856
AGE,0.016022708668687075
CHRONIC DISEASE,0.028127908088846253
WHEEZING,0.03451910208034324
SWALLOWING DIFFICULTY,0.037458320292498556
ALCOHOL CONSUMING,0.053689392434288406
FATIGUE ,0.09599617328974017
PEER_PRESSURE,0.1267766376951406
ALLERGY ,0.17596684834598134
