feature,mean_importance
SMOKING,0.0002001138206173092
ANXIETY,0.001544148775609086
CHEST PAIN,0.003389769966219522
GENDER,0.0038309044925577797
SHORTNESS OF BREATH,0.006413111018794826
ALCOHOL CONSUMING,0.010071124143831281
AGE,0.010532482710391594
WHEEZING,0.019214823119742163
YELLOW_FINGERS,0.0478125573592356
COUGHING,0.056558863422979
CHRONIC DISEASE,0.05668984143723845
PEER_PRESSURE,0.08199251114731551
SWALLOWING DIFFICULTY,0.0824949196557761
FATIGUE ,0.11305417312844683
ALLERGY ,0.1350561388961635
