feature,mean_importance
GENDER,-0.001144810652856304
ANXIETY,7.607572617842617e-05
SMOKING,0.0008855283768240852
CHEST PAIN,0.0019031289566043773
SHORTNESS OF BREATH,0.0032871696978993615
AGE,0.0100034854289776
COUGHING,0.011936035608532436
CHRONIC DISEASE,0.021535625831264272
WHEEZING,0.03083998412256226
YELLOW_FINGERS,0.0400180406998662
ALCOHOL CONSUMING,0.04163982278594186
SWALLOWING DIFFICULTY,0.0604368515874949
FATIGUE ,0.08600580876569087
ALLERGY ,0.12873506305206983
PEER_PRESSURE,0.13497891720571573
