feature,mean_importance
COUGHING,0.0015419664935544058
random_feature,0.0016535978601293633
GENDER,0.012014551329670442
ANXIETY,0.015088996927012521
SWALLOWING DIFFICULTY,0.016853048029174523
WHEEZING,0.019854951130980805
CHEST PAIN,0.019882275023735584
SMOKING,0.019961779478492724
YELLOW_FINGERS,0.03690513953903077
CHRONIC DISEASE,0.0518116337204822
SHORTNESS OF BREATH,0.05420986145839213
PEER_PRESSURE,0.07977880176765434
FATIGUE ,0.09385881788934629
ALCOHOL CONSUMING,0.09807581652408351
AGE,0.18114652957979344
ALLERGY ,0.20488390827039646
