feature,mean_importance
SMOKING,-0.021067408244570086
COUGHING,-0.015229555504374182
YELLOW_FINGERS,0.004480588592114832
GENDER,0.004485541190851539
ANXIETY,0.004560870371290743
CHEST PAIN,0.007990307678362386
ALCOHOL CONSUMING,0.00810747589683829
SWALLOWING DIFFICULTY,0.015311542922754362
CHRONIC DISEASE,0.03253233184392149
SHORTNESS OF BREATH,0.03876184449415222
FATIGUE ,0.043233171832516556
WHEEZING,0.053534581987080235
PEER_PRESSURE,0.06090204190559332
AGE,0.06243981128642068
ALLERGY ,0.08209503528968012
