feature,mean_importance
CHRONIC DISEASE,0.0044644040135134455
AGE,0.008893480732678882
CHEST PAIN,0.01153468886753355
SMOKING,0.013511835356810619
GENDER,0.019078649148614957
SWALLOWING DIFFICULTY,0.023909573698801413
YELLOW_FINGERS,0.02886252255065518
ANXIETY,0.03292489205440775
SHORTNESS OF BREATH,0.03582793709075203
WHEEZING,0.042269616297042
COUGHING,0.04741906113041504
FATIGUE ,0.05394157139903932
PEER_PRESSURE,0.05971449850886049
ALCOHOL CONSUMING,0.062052014127205034
ALLERGY ,0.07708045336894856
