feature,mean_importance
SMOKING,0.003144519159413306
CHEST PAIN,0.00443595984614289
CHRONIC DISEASE,0.008389134136451027
AGE,0.010263191750527933
SHORTNESS OF BREATH,0.010534544546708768
ANXIETY,0.013320986567056515
WHEEZING,0.022415970239119697
GENDER,0.025310185019876162
YELLOW_FINGERS,0.027763286383310826
COUGHING,0.032845673287258556
FATIGUE ,0.03943158913957747
SWALLOWING DIFFICULTY,0.04302912253225268
PEER_PRESSURE,0.05044560437801071
ALCOHOL CONSUMING,0.05233983510514029
ALLERGY ,0.07031585870851913
