feature,mean_importance
SMOKING,-0.0006828562502015356
ANXIETY,-2.2204460492503132e-17
SHORTNESS OF BREATH,0.00012655856881383377
CHRONIC DISEASE,0.001098279345102121
GENDER,0.003309730203539202
CHEST PAIN,0.01275810936338292
YELLOW_FINGERS,0.012994105904298508
COUGHING,0.014720182219482698
AGE,0.020165651127974117
FATIGUE ,0.028001147942665512
WHEEZING,0.053229457213733046
SWALLOWING DIFFICULTY,0.06412156358662376
PEER_PRESSURE,0.12173820380162037
ALCOHOL CONSUMING,0.12872032929692911
ALLERGY ,0.24619570737381874
