feature,mean_importance
GENDER,-0.004904310602286283
SMOKING,0.002244798234422668
AGE,0.005771264659579595
ANXIETY,0.0074258769492931195
SHORTNESS OF BREATH,0.013965088123916596
COUGHING,0.01624907915969337
CHRONIC DISEASE,0.018520920344298697
CHEST PAIN,0.020502525272463833
FATIGUE ,0.02816999292022035
YELLOW_FINGERS,0.029945357842859528
ALCOHOL CONSUMING,0.03370155497864434
WHEEZING,0.07506755076842482
SWALLOWING DIFFICULTY,0.08112100555696233
PEER_PRESSURE,0.08154519464114898
ALLERGY ,0.28765354798605347
