feature,mean_importance
SMOKING,1.1102230246251566e-17
ANXIETY,0.0014687511385638396
AGE,0.004640861662936163
SHORTNESS OF BREATH,0.008688525422679694
CHRONIC DISEASE,0.009695097861227835
GENDER,0.020650403355507784
COUGHING,0.026109716312163876
FATIGUE ,0.03163423198636105
YELLOW_FINGERS,0.05367599365386414
WHEEZING,0.05447072533408116
ALCOHOL CONSUMING,0.0584133586918123
PEER_PRESSURE,0.07782781580445274
CHEST PAIN,0.10742794714821677
SWALLOWING DIFFICULTY,0.11289429979333339
ALLERGY ,0.12369693124312549
