feature,mean_importance
GENDER,-0.0066132973636289834
COUGHING,-0.0036643908854712055
SHORTNESS OF BREATH,0.006743463240156814
CHEST PAIN,0.009910215986441748
SMOKING,0.010398486029662552
ANXIETY,0.014544828183595728
CHRONIC DISEASE,0.018619808460187112
AGE,0.025738632302416797
SWALLOWING DIFFICULTY,0.027227328301978427
YELLOW_FINGERS,0.031115401550293364
WHEEZING,0.04088230046603771
FATIGUE ,0.046487539166049294
ALCOHOL CONSUMING,0.0469913952469954
PEER_PRESSURE,0.05412819711049719
ALLERGY ,0.11758659712047843
