feature,mean_importance
SMOKING,0.007678562019821256
COUGHING,0.009940086073750704
GENDER,0.011769817839297642
ANXIETY,0.01293967233806545
CHEST PAIN,0.023440007695451598
SHORTNESS OF BREATH,0.025863123882100193
YELLOW_FINGERS,0.03414390938346536
SWALLOWING DIFFICULTY,0.04062238117420298
CHRONIC DISEASE,0.04602827557907851
ALCOHOL CONSUMING,0.054110260643647025
AGE,0.07641198050116779
WHEEZING,0.08503794829078185
PEER_PRESSURE,0.11372072058995072
FATIGUE ,0.12036816334314573
ALLERGY ,0.12572212917187087
