feature,mean_importance
COUGHING,0.003937187879832582
ANXIETY,0.007576639314305983
GENDER,0.008623725877552724
SHORTNESS OF BREATH,0.01041991932985054
CHRONIC DISEASE,0.015033096199401925
CHEST PAIN,0.025317827929480397
SWALLOWING DIFFICULTY,0.030711829738667908
SMOKING,0.04698402238672218
YELLOW_FINGERS,0.04824318850809896
FATIGUE ,0.05673240175357881
AGE,0.062481539768059945
PEER_PRESSURE,0.07229996026302121
WHEEZING,0.07692291267204718
ALCOHOL CONSUMING,0.09695055015667314
ALLERGY ,0.32340998857022096
