feature,mean_importance
GENDER,-0.020796538045362543
CHEST PAIN,0.0003577393701232251
COUGHING,0.0025685710417664154
ANXIETY,0.005723825221298459
YELLOW_FINGERS,0.009771710618006621
SMOKING,0.011428905630438477
SWALLOWING DIFFICULTY,0.014312099381861215
WHEEZING,0.0157334973317127
SHORTNESS OF BREATH,0.021034438074644928
ALCOHOL CONSUMING,0.02787618362235334
CHRONIC DISEASE,0.029786070481054954
FATIGUE ,0.030852510014763457
AGE,0.0731307826678294
PEER_PRESSURE,0.07737245739863115
ALLERGY ,0.08286993638920219
