feature,mean_importance
GENDER,0.004861605488338305
SMOKING,0.009931783627037227
CHEST PAIN,0.014117913541691373
COUGHING,0.017189635751082195
CHRONIC DISEASE,0.026766952950632278
YELLOW_FINGERS,0.032245084554018755
ANXIETY,0.03281837265066038
FATIGUE ,0.04436874501441007
AGE,0.04490448347600913
ALCOHOL CONSUMING,0.05022669803054207
SHORTNESS OF BREATH,0.05625871701781919
SWALLOWING DIFFICULTY,0.06525966391225632
WHEEZING,0.06740442914126192
ALLERGY ,0.102815551740242
PEER_PRESSURE,0.10945186779952795
