feature,mean_importance
COUGHING,0.0053067247727787755
GENDER,0.009933373217937849
SWALLOWING DIFFICULTY,0.016166526368240255
ANXIETY,0.01881944425092056
CHEST PAIN,0.01951919734479952
WHEEZING,0.021309232602260066
YELLOW_FINGERS,0.02673017108968818
SMOKING,0.043250906081556774
CHRONIC DISEASE,0.04394270569276119
FATIGUE ,0.0449425639557071
PEER_PRESSURE,0.06838552095678124
SHORTNESS OF BREATH,0.08115680949455475
ALCOHOL CONSUMING,0.12426124917351364
ALLERGY ,0.12506811816359623
AGE,0.16584156542125536
