feature,mean_importance
COUGHING,-0.016573357012831285
SMOKING,-0.01537914340363188
ANXIETY,-0.005048486940467084
YELLOW_FINGERS,-0.004906815258701925
CHEST PAIN,-0.00202607424072071
ALCOHOL CONSUMING,0.006277891261094232
SHORTNESS OF BREATH,0.007586759746213067
GENDER,0.010392929845959575
SWALLOWING DIFFICULTY,0.04080833600217637
CHRONIC DISEASE,0.04379800177267113
WHEEZING,0.048186075713542574
FATIGUE ,0.07467202414501453
AGE,0.08371639116680121
PEER_PRESSURE,0.11912469088920796
ALLERGY ,0.32559243766004814
