feature,mean_importance
GENDER,0.000386797629594815
SHORTNESS OF BREATH,0.009771834150722181
CHEST PAIN,0.012957305301970251
COUGHING,0.01382355783517819
SMOKING,0.018619552907633858
ANXIETY,0.022998976858382435
CHRONIC DISEASE,0.047158847398838355
WHEEZING,0.06909292053709684
SWALLOWING DIFFICULTY,0.07315902264605648
ALCOHOL CONSUMING,0.07692010934909352
FATIGUE ,0.07994998250155803
AGE,0.08404324500692857
YELLOW_FINGERS,0.08826758808166625
PEER_PRESSURE,0.1602102205023454
ALLERGY ,0.34537263601089935
