feature,mean_importance
COUGHING,0.0020927887027931747
ANXIETY,0.00597458428721046
GENDER,0.006904087988949642
SHORTNESS OF BREATH,0.015247619466241263
SWALLOWING DIFFICULTY,0.02781972239704722
CHEST PAIN,0.03365868488144619
YELLOW_FINGERS,0.04764119109442092
PEER_PRESSURE,0.05463229017223346
SMOKING,0.05591131467725337
CHRONIC DISEASE,0.06474822177635933
WHEEZING,0.0651841895437109
FATIGUE ,0.08699280495109263
ALCOHOL CONSUMING,0.1184925831426619
AGE,0.17065671564601095
ALLERGY ,0.3182268573099918
