feature,mean_importance
GENDER,-0.010056190198514128
COUGHING,-0.002072169117696701
ANXIETY,0.0068281553101772864
SHORTNESS OF BREATH,0.00688403221261534
CHEST PAIN,0.008096958274779065
SMOKING,0.01131901900610569
WHEEZING,0.028925725601436924
CHRONIC DISEASE,0.039575358731641634
FATIGUE ,0.041413233183627475
AGE,0.05325732486962405
ALCOHOL CONSUMING,0.05474969346263584
SWALLOWING DIFFICULTY,0.06350628099598857
YELLOW_FINGERS,0.06430943063289526
PEER_PRESSURE,0.15702935066942736
ALLERGY ,0.31101035288603385
