feature,mean_importance
AGE,0.0031897956825129746
CHEST PAIN,0.024109470122015593
SMOKING,0.026110690309896302
ANXIETY,0.031640929079952126
YELLOW_FINGERS,0.03323530265765289
WHEEZING,0.03577512240142179
PEER_PRESSURE,0.04118680454525396
COUGHING,0.042648324618703284
ALCOHOL CONSUMING,0.05635318195353761
CHRONIC DISEASE,0.0634247406815762
GENDER,0.0706720101286229
SWALLOWING DIFFICULTY,0.09952520988826374
SHORTNESS OF BREATH,0.10717086472455266
ALLERGY ,0.11243946618358627
FATIGUE ,0.3441008508002451
