feature,mean_importance
GENDER,0.011310890587290828
WHEEZING,0.011524142108604645
CHEST PAIN,0.013025785535279411
AGE,0.017864257716917315
ANXIETY,0.02671166888433053
COUGHING,0.035760287240316393
SHORTNESS OF BREATH,0.04066417832081184
SMOKING,0.05018241159834589
ALCOHOL CONSUMING,0.05517608106727363
CHRONIC DISEASE,0.06056822509625344
YELLOW_FINGERS,0.06196632948621063
PEER_PRESSURE,0.07292846544937182
ALLERGY ,0.08958096369123456
SWALLOWING DIFFICULTY,0.10672160244042653
FATIGUE ,0.16685239995821632
