feature,mean_importance
CHRONIC DISEASE,-0.0035540659135589125
AGE,-0.0010788444809095021
YELLOW_FINGERS,0.004038317066114216
SMOKING,0.005513691256298159
GENDER,0.01636466371170635
ANXIETY,0.017009446046993483
COUGHING,0.01765854208024813
SHORTNESS OF BREATH,0.018367046843461642
CHEST PAIN,0.019122736252527604
SWALLOWING DIFFICULTY,0.023293007095705597
FATIGUE ,0.024019085017338914
WHEEZING,0.031546887566718494
ALCOHOL CONSUMING,0.08760476939209896
PEER_PRESSURE,0.09356679837248766
ALLERGY ,0.18056973831515727
