feature,mean_importance
SMOKING,0.0032243572527227704
GENDER,0.007421734568433253
COUGHING,0.012196548502269389
CHEST PAIN,0.015997046715538817
ANXIETY,0.021879397760781755
CHRONIC DISEASE,0.02780080307746801
AGE,0.03930883564941873
SWALLOWING DIFFICULTY,0.04313993897970889
WHEEZING,0.049589342327108585
SHORTNESS OF BREATH,0.05485036567444211
YELLOW_FINGERS,0.056757361511976856
FATIGUE ,0.057956073551425825
ALCOHOL CONSUMING,0.06505194639383878
PEER_PRESSURE,0.09197070000588341
ALLERGY ,0.13767349238109486
