feature,mean_importance
GENDER,0.0008049478804358801
ANXIETY,0.0029029579387650885
COUGHING,0.0033287435419173893
YELLOW_FINGERS,0.00942660163669099
WHEEZING,0.014718597584472365
SHORTNESS OF BREATH,0.017786423156463692
PEER_PRESSURE,0.026371082860934102
SMOKING,0.02914876101421124
SWALLOWING DIFFICULTY,0.029507829567786647
CHEST PAIN,0.044600708165505126
ALCOHOL CONSUMING,0.07206216113625563
CHRONIC DISEASE,0.07956113603932943
FATIGUE ,0.12098596643611892
AGE,0.12264634643054881
ALLERGY ,0.14701066874350113
