feature,mean_importance
GENDER,0.0012734164170431384
SMOKING,0.0037270348517368544
CHRONIC DISEASE,0.004128987031523712
SHORTNESS OF BREATH,0.0058770236569444245
COUGHING,0.006708240958551492
AGE,0.009653010015676011
ANXIETY,0.010868943327280611
CHEST PAIN,0.015030319955182392
YELLOW_FINGERS,0.036045576842160684
FATIGUE ,0.04115797080469526
SWALLOWING DIFFICULTY,0.04128475730673152
WHEEZING,0.045662911368074155
ALCOHOL CONSUMING,0.08790343339316209
PEER_PRESSURE,0.12600917153145813
ALLERGY ,0.1823455306194044
