feature,mean_importance
GENDER,-0.016725749479993522
CHEST PAIN,-0.01085435021525726
SMOKING,-0.0002965965584629554
ANXIETY,0.0026478478903865176
COUGHING,0.0035292190779285084
SHORTNESS OF BREATH,0.010960139132357164
WHEEZING,0.02319883103778208
AGE,0.029795737012009948
SWALLOWING DIFFICULTY,0.05825639819699067
CHRONIC DISEASE,0.06365234566423202
ALCOHOL CONSUMING,0.06611341437626313
YELLOW_FINGERS,0.0664080331350421
FATIGUE ,0.06870014770656696
PEER_PRESSURE,0.11035979412412131
ALLERGY ,0.2718379897569235
