feature,mean_importance
SMOKING,-0.009098944138611537
COUGHING,-0.0031052702286135546
GENDER,0.00379078007109821
ANXIETY,0.005013904848762918
SHORTNESS OF BREATH,0.007389723422793587
CHEST PAIN,0.008045928254362672
CHRONIC DISEASE,0.012278431185884925
WHEEZING,0.03933295832385815
YELLOW_FINGERS,0.04174207505918447
AGE,0.0466378259644016
SWALLOWING DIFFICULTY,0.05191381363220386
ALCOHOL CONSUMING,0.06415528643472654
FATIGUE ,0.06709776167457608
PEER_PRESSURE,0.14859260465657273
ALLERGY ,0.3648362334722183
