feature,mean_importance
SHORTNESS OF BREATH,0.003625207177510037
ANXIETY,0.0036813229253984947
COUGHING,0.00498404887304264
GENDER,0.016583363613708983
SMOKING,0.029018816968039002
CHEST PAIN,0.030728593598986505
SWALLOWING DIFFICULTY,0.036684440053828295
WHEEZING,0.043096866155416996
PEER_PRESSURE,0.05474201768456268
CHRONIC DISEASE,0.06253850033487754
YELLOW_FINGERS,0.08330714198054168
AGE,0.12482010693770476
ALCOHOL CONSUMING,0.13014346621923326
FATIGUE ,0.14520429431405796
ALLERGY ,0.2522762284430232
