feature,mean_importance
COUGHING,-0.0026671436857573505
SMOKING,0.0023558017656456877
ANXIETY,0.004189640155075619
GENDER,0.006671987128151302
CHEST PAIN,0.00815399550942617
SWALLOWING DIFFICULTY,0.015464455005912581
SHORTNESS OF BREATH,0.01571481968693788
CHRONIC DISEASE,0.018826037931929645
WHEEZING,0.026730586493888542
YELLOW_FINGERS,0.029353171323963194
FATIGUE ,0.04168598242197842
ALCOHOL CONSUMING,0.053079395744189316
AGE,0.056269940291070054
ALLERGY ,0.060326853611024675
PEER_PRESSURE,0.0606945138184562
