feature,mean_importance
GENDER,-0.0023919942758693137
ANXIETY,0.0008818929252658647
SMOKING,0.0008829086246799567
CHEST PAIN,0.001132746886532976
COUGHING,0.0060617735250386605
SHORTNESS OF BREATH,0.009665912846899521
AGE,0.021148834384366433
CHRONIC DISEASE,0.023974088914724183
WHEEZING,0.036582274340903935
YELLOW_FINGERS,0.04126366416777702
ALCOHOL CONSUMING,0.04277562521122964
SWALLOWING DIFFICULTY,0.07164495315667414
FATIGUE ,0.09062150537426457
PEER_PRESSURE,0.12645881263795494
ALLERGY ,0.13158269172469322
