feature,mean_importance
GENDER,-0.0014850529485936127
COUGHING,0.00015644428777805697
SMOKING,0.0003558939467412925
AGE,0.0007700053371649029
CHRONIC DISEASE,0.0018182578325530053
ANXIETY,0.005960774320319473
CHEST PAIN,0.008136179299471491
SHORTNESS OF BREATH,0.010447617346368721
YELLOW_FINGERS,0.01257819449999693
FATIGUE ,0.01339125581390439
SWALLOWING DIFFICULTY,0.02531403111522884
WHEEZING,0.04405116463274572
ALCOHOL CONSUMING,0.07072093594774831
PEER_PRESSURE,0.16853484059735485
ALLERGY ,0.2722924016931543
