feature,mean_importance
SMOKING,1.4718047785794441e-05
ANXIETY,0.006534508183793896
GENDER,0.007227715851882616
CHRONIC DISEASE,0.008495315178060635
AGE,0.010545544206752078
SHORTNESS OF BREATH,0.019256090195284674
SWALLOWING DIFFICULTY,0.024927826271687326
COUGHING,0.027633658487021227
CHEST PAIN,0.029573643342458027
YELLOW_FINGERS,0.029593845976583637
FATIGUE ,0.03703515857502512
WHEEZING,0.09010459708353938
ALLERGY ,0.10227805297620389
ALCOHOL CONSUMING,0.1451644621326103
PEER_PRESSURE,0.14731882679387748
