feature,mean_importance
SMOKING,0.0012421192861441055
ANXIETY,0.001786294350173545
GENDER,0.002967291194379618
AGE,0.003585973359378969
CHRONIC DISEASE,0.013340477025662701
COUGHING,0.014788751567708725
SHORTNESS OF BREATH,0.015261143961081025
FATIGUE ,0.018374946822844674
YELLOW_FINGERS,0.023635474383887124
WHEEZING,0.037886158719761885
CHEST PAIN,0.04564979819527522
SWALLOWING DIFFICULTY,0.058230126501303124
ALCOHOL CONSUMING,0.09989706397352063
ALLERGY ,0.12102417891792924
PEER_PRESSURE,0.15995497054577856
