feature,mean_importance
SMOKING,3.3306690738754695e-17
COUGHING,3.3306690738754695e-17
ANXIETY,0.004708095285257963
AGE,0.009920191462332523
PEER_PRESSURE,0.017662979141088265
GENDER,0.019496277922874665
YELLOW_FINGERS,0.04223176284930734
FATIGUE ,0.05046106101707759
ALLERGY ,0.07162797906868254
SHORTNESS OF BREATH,0.08077635495199498
WHEEZING,0.09376147202557325
ALCOHOL CONSUMING,0.09901001472251866
CHEST PAIN,0.1086153571302779
SWALLOWING DIFFICULTY,0.12479197044487031
CHRONIC DISEASE,0.28468382312145407
