feature,mean_importance
GENDER,-0.00019723197176593765
ALCOHOL CONSUMING_sum_ALLERGY ,-8.316435654550646e-05
COUGHING_sum_ALLERGY ,0.00011880818113236824
ALLERGY ,0.0009041075051753333
COUGHING,0.001133502388648805
ALCOHOL CONSUMING,0.0015143373669819714
SWALLOWING DIFFICULTY_sum_COUGHING,0.0024086708990677165
ANXIETY,0.0028142673945118326
CHEST PAIN_sum_PEER_PRESSURE,0.004164521631578139
YELLOW_FINGERS,0.005457646654682763
CHEST PAIN,0.006029607384118119
SWALLOWING DIFFICULTY,0.007012901958457035
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.008064928908892344
WHEEZING_sum_ALLERGY ,0.008227316478754704
PEER_PRESSURE,0.0087030945909358
CHRONIC DISEASE,0.012847876060523882
SMOKING,0.021992514152959386
ALLERGY _sum_YELLOW_FINGERS,0.023587612742666398
WHEEZING,0.023656739248535848
SHORTNESS OF BREATH,0.024140106504124192
ALLERGY _sum_PEER_PRESSURE,0.051076255870068345
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.07538057493569292
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.1236746604905051
AGE,0.12744419937684526
FATIGUE ,0.15157254044881294
