feature,mean_importance
SMOKING,-0.00018459569623955341
GENDER,0.005256694838166298
SHORTNESS OF BREATH,0.007847150173093098
AGE,0.009414988331684599
CHRONIC DISEASE,0.01618454534424178
ANXIETY,0.01661866166769496
COUGHING,0.026531979996398863
CHEST PAIN,0.0307655218233182
SWALLOWING DIFFICULTY,0.03218972510651372
YELLOW_FINGERS,0.03812720306383227
FATIGUE ,0.06883275053637934
WHEEZING,0.09932856329644904
ALLERGY ,0.10258632464374078
ALCOHOL CONSUMING,0.1700742544997031
PEER_PRESSURE,0.20742121469524863
