feature,mean_importance
SMOKING,-0.001382072103640508
GENDER,0.004401431822315033
COUGHING,0.007325805413537318
ANXIETY,0.008187030608993479
AGE,0.008259641264783624
SHORTNESS OF BREATH,0.012292932898610798
YELLOW_FINGERS,0.01313655043805519
CHEST PAIN,0.013900918693905745
CHRONIC DISEASE,0.016244480887541702
FATIGUE ,0.03599750878234958
SWALLOWING DIFFICULTY,0.04208878265689787
WHEEZING,0.0604001789299774
ALCOHOL CONSUMING,0.07043859142957434
PEER_PRESSURE,0.13433798721924375
ALLERGY ,0.16118732144508727
