feature,mean_importance
SMOKING,0.0030540203244500295
AGE,0.004161896801506843
GENDER,0.009470107920528359
ANXIETY,0.01095987377088269
CHRONIC DISEASE,0.011747179097408073
COUGHING,0.014298978325762707
SHORTNESS OF BREATH,0.016262256922771157
FATIGUE ,0.03175524868100499
YELLOW_FINGERS,0.04794461120358686
WHEEZING,0.053314134438109805
CHEST PAIN,0.055710725795267146
SWALLOWING DIFFICULTY,0.06314781145505938
ALCOHOL CONSUMING,0.12799671324682915
ALLERGY ,0.1308400666664171
PEER_PRESSURE,0.1635392969238436
