feature,mean_importance
GENDER,-0.005331264379723766
ANXIETY,-0.00037501828064853693
SMOKING,-0.00035388248289270897
CHEST PAIN,0.0
AGE,0.0021041619760002405
SHORTNESS OF BREATH,0.0021210750856032966
YELLOW_FINGERS,0.00337560057559263
CHRONIC DISEASE,0.014722524845563273
COUGHING,0.02094485318976557
SWALLOWING DIFFICULTY,0.03083279729519022
WHEEZING,0.03206415054829782
FATIGUE ,0.03875556421716269
ALCOHOL CONSUMING,0.045236679227824955
PEER_PRESSURE,0.14465675595402963
ALLERGY ,0.17991126969101873
