feature,mean_importance
COUGHING,0.004649750498183747
SMOKING,0.005574769742970304
ANXIETY,0.011668883871703662
GENDER,0.011828029492941428
SHORTNESS OF BREATH,0.024906669060407616
YELLOW_FINGERS,0.033056504542797
AGE,0.033413787198474806
CHEST PAIN,0.03575428951813068
ALCOHOL CONSUMING,0.04128009553635965
CHRONIC DISEASE,0.04404860817523727
SWALLOWING DIFFICULTY,0.04665457108098645
WHEEZING,0.06221285910082547
FATIGUE ,0.08598835190868888
ALLERGY ,0.11143922548446188
PEER_PRESSURE,0.13257460467330767
