feature,mean_importance
SMOKING,0.0032306761340775035
COUGHING,0.01326887232740385
AGE,0.013556087870992292
CHEST PAIN,0.023944200850703003
ANXIETY,0.024752907768434987
ALCOHOL CONSUMING,0.027744664428590072
CHRONIC DISEASE,0.04275545824743732
WHEEZING,0.05490563155081605
GENDER,0.054958492764167144
SHORTNESS OF BREATH,0.0609759821027603
SWALLOWING DIFFICULTY,0.07636640450050712
ALLERGY ,0.09097733200432961
YELLOW_FINGERS,0.11537950673354085
PEER_PRESSURE,0.13250309241261454
FATIGUE ,0.17734808464901525
