feature,mean_importance
SMOKING,0.0006786284358978101
GENDER,0.007832161767134105
AGE,0.01002491732866071
SHORTNESS OF BREATH,0.010410257135354938
ANXIETY,0.0123852150685555
COUGHING,0.015357348740013755
CHRONIC DISEASE,0.02306650436888366
CHEST PAIN,0.026522760552258367
FATIGUE ,0.03898087591343177
YELLOW_FINGERS,0.04369307491741391
WHEEZING,0.05121343807555996
SWALLOWING DIFFICULTY,0.06054232657029122
ALCOHOL CONSUMING,0.08154270274117857
PEER_PRESSURE,0.1121392902892054
ALLERGY ,0.20173399472233422
