feature,mean_importance
PEER_PRESSURE,-0.0006081812847137713
GENDER,-0.00045643154771189963
ALLERGY ,0.0
COUGHING,0.0
CHEST PAIN,0.0013232704429472942
SWALLOWING DIFFICULTY,0.0019903670540574125
ALCOHOL CONSUMING,0.0023048504626500045
WHEEZING,0.007620892144190111
CHEST PAIN_sum_PEER_PRESSURE,0.013117359034055715
SMOKING,0.013759519705989636
ALLERGY _sum_YELLOW_FINGERS,0.014124496061165304
SWALLOWING DIFFICULTY_sum_COUGHING,0.014691781061470583
ANXIETY,0.015104315597803463
ALCOHOL CONSUMING_sum_ALLERGY ,0.017034324409691094
COUGHING_sum_ALLERGY ,0.0171410448960204
SWALLOWING DIFFICULTY_sum_ALLERGY ,0.01811097253822671
YELLOW_FINGERS,0.02305373582145081
SWALLOWING DIFFICULTY_sum_ALCOHOL CONSUMING,0.024558742013445368
CHRONIC DISEASE,0.024794846035352452
ALLERGY _sum_PEER_PRESSURE,0.025837223937638286
FATIGUE ,0.026082047178880026
WHEEZING_sum_ALLERGY ,0.030423408038099148
AGE,0.03089269470088419
ALCOHOL CONSUMING_sum_PEER_PRESSURE,0.03273873564883924
SHORTNESS OF BREATH,0.05374303829494849
