feature,mean_importance
SMOKING,0.002376528572911074
SHORTNESS OF BREATH,0.011728235022524514
AGE,0.011785046497640983
CHRONIC DISEASE,0.011896048034533447
YELLOW_FINGERS,0.012663533935313599
GENDER,0.014620663763045227
ANXIETY,0.03795747162112911
WHEEZING,0.038752966295996075
SWALLOWING DIFFICULTY,0.04206726683484746
ALCOHOL CONSUMING,0.05264934385426946
COUGHING,0.0550649745755498
ALLERGY ,0.07420197791364416
CHEST PAIN,0.07513485691549399
PEER_PRESSURE,0.0823267778345583
FATIGUE ,0.09089676926309287
