feature,mean_importance
CHEST PAIN,-0.00838644980210021
COUGHING,0.03605800310657069
ALCOHOL CONSUMING,0.048467242019011446
WHEEZING,0.05938730036356428
GENDER,0.06577993300200255
ANXIETY,0.0910512720551951
YELLOW_FINGERS,0.1326545828651588
SHORTNESS OF BREATH,0.13807328500916816
AGE,0.14410603577947395
SWALLOWING DIFFICULTY,0.17972924047424138
SMOKING,0.18827330966348527
CHRONIC DISEASE,0.18861691961307564
PEER_PRESSURE,0.2067947585916448
ALLERGY ,0.4610306988357795
FATIGUE ,0.8611875591918581
